query_alias,record_id,canonical_product_tr,sector,candidate_cn,cbam_scope_candidate,base_confidence,disambiguation_questions,exclusion_or_alt_triggers,notes,source_url
alüminyum gaz tüpü,AL-013,Alüminyum basınçlı gaz kabı,Alüminyum,76130000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
acsr,AL-014,Alüminyum örgülü tel / çelik özlü iletken,Alüminyum,7614,IN,medium,Elektriksel olarak yalıtılmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminium stranded wire,AL-014,Alüminyum örgülü tel / çelik özlü iletken,Alüminyum,7614,IN,medium,Elektriksel olarak yalıtılmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum halat,AL-014,Alüminyum örgülü tel / çelik özlü iletken,Alüminyum,7614,IN,medium,Elektriksel olarak yalıtılmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum orgulu tel,AL-014,Alüminyum örgülü tel / çelik özlü iletken,Alüminyum,7614,IN,medium,Elektriksel olarak yalıtılmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum orgulu tel / celik ozlu iletken,AL-014,Alüminyum örgülü tel / çelik özlü iletken,Alüminyum,7614,IN,medium,Elektriksel olarak yalıtılmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum halat,AL-014,Alüminyum örgülü tel / çelik özlü iletken,Alüminyum,7614,IN,medium,Elektriksel olarak yalıtılmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum örgülü tel,AL-014,Alüminyum örgülü tel / çelik özlü iletken,Alüminyum,7614,IN,medium,Elektriksel olarak yalıtılmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum örgülü tel / çelik özlü iletken,AL-014,Alüminyum örgülü tel / çelik özlü iletken,Alüminyum,7614,IN,medium,Elektriksel olarak yalıtılmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
celik ozlu aluminyum iletken,AL-014,Alüminyum örgülü tel / çelik özlü iletken,Alüminyum,7614,IN,medium,Elektriksel olarak yalıtılmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
çelik özlü alüminyum iletken,AL-014,Alüminyum örgülü tel / çelik özlü iletken,Alüminyum,7614,IN,medium,Elektriksel olarak yalıtılmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminium fastener,AL-015,Alüminyum bağlantı elemanı,Alüminyum,76161000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum baglanti elemani,AL-015,Alüminyum bağlantı elemanı,Alüminyum,76161000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum civata,AL-015,Alüminyum bağlantı elemanı,Alüminyum,76161000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum percin,AL-015,Alüminyum bağlantı elemanı,Alüminyum,76161000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum rondela,AL-015,Alüminyum bağlantı elemanı,Alüminyum,76161000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum somun,AL-015,Alüminyum bağlantı elemanı,Alüminyum,76161000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum vida,AL-015,Alüminyum bağlantı elemanı,Alüminyum,76161000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum bağlantı elemanı,AL-015,Alüminyum bağlantı elemanı,Alüminyum,76161000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum cıvata,AL-015,Alüminyum bağlantı elemanı,Alüminyum,76161000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum perçin,AL-015,Alüminyum bağlantı elemanı,Alüminyum,76161000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum rondela,AL-015,Alüminyum bağlantı elemanı,Alüminyum,76161000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum somun,AL-015,Alüminyum bağlantı elemanı,Alüminyum,76161000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum vida,AL-015,Alüminyum bağlantı elemanı,Alüminyum,76161000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminium wire mesh,AL-016,Alüminyum tel örgü / mesh,Alüminyum,76169100,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum kafes,AL-016,Alüminyum tel örgü / mesh,Alüminyum,76169100,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum mesh,AL-016,Alüminyum tel örgü / mesh,Alüminyum,76169100,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum tel orgu,AL-016,Alüminyum tel örgü / mesh,Alüminyum,76169100,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum tel orgu / mesh,AL-016,Alüminyum tel örgü / mesh,Alüminyum,76169100,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum kafes,AL-016,Alüminyum tel örgü / mesh,Alüminyum,76169100,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum mesh,AL-016,Alüminyum tel örgü / mesh,Alüminyum,76169100,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum tel örgü,AL-016,Alüminyum tel örgü / mesh,Alüminyum,76169100,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum tel örgü / mesh,AL-016,Alüminyum tel örgü / mesh,Alüminyum,76169100,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminium casting,AL-017,Döküm alüminyum parça,Alüminyum,76169910,IN,low,Parçanın özel bir makine/cihaz fonksiyonu var mı? || Başka bir pozisyonda açıkça tanımlanıyor mu?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum dokum govde,AL-017,Döküm alüminyum parça,Alüminyum,76169910,IN,low,Parçanın özel bir makine/cihaz fonksiyonu var mı? || Başka bir pozisyonda açıkça tanımlanıyor mu?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum dokum parca,AL-017,Döküm alüminyum parça,Alüminyum,76169910,IN,low,Parçanın özel bir makine/cihaz fonksiyonu var mı? || Başka bir pozisyonda açıkça tanımlanıyor mu?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum döküm gövde,AL-017,Döküm alüminyum parça,Alüminyum,76169910,IN,low,Parçanın özel bir makine/cihaz fonksiyonu var mı? || Başka bir pozisyonda açıkça tanımlanıyor mu?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum döküm parça,AL-017,Döküm alüminyum parça,Alüminyum,76169910,IN,low,Parçanın özel bir makine/cihaz fonksiyonu var mı? || Başka bir pozisyonda açıkça tanımlanıyor mu?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
dokum aluminyum aparat,AL-017,Döküm alüminyum parça,Alüminyum,76169910,IN,low,Parçanın özel bir makine/cihaz fonksiyonu var mı? || Başka bir pozisyonda açıkça tanımlanıyor mu?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
dokum aluminyum parca,AL-017,Döküm alüminyum parça,Alüminyum,76169910,IN,low,Parçanın özel bir makine/cihaz fonksiyonu var mı? || Başka bir pozisyonda açıkça tanımlanıyor mu?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
döküm alüminyum aparat,AL-017,Döküm alüminyum parça,Alüminyum,76169910,IN,low,Parçanın özel bir makine/cihaz fonksiyonu var mı? || Başka bir pozisyonda açıkça tanımlanıyor mu?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
döküm alüminyum parça,AL-017,Döküm alüminyum parça,Alüminyum,76169910,IN,low,Parçanın özel bir makine/cihaz fonksiyonu var mı? || Başka bir pozisyonda açıkça tanımlanıyor mu?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum aparat,AL-018,Diğer alüminyum eşya,Alüminyum,76169990,IN,low,Ürünün fonksiyonu nedir? || Makine/otomotiv/mobilya parçası olarak özel pozisyonu var mı?,,7616 torba pozisyon niteliğinde olabilir; fonksiyon bazlı sınıflandırma gerekir.,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum baglanti plakasi,AL-018,Diğer alüminyum eşya,Alüminyum,76169990,IN,low,Ürünün fonksiyonu nedir? || Makine/otomotiv/mobilya parçası olarak özel pozisyonu var mı?,,7616 torba pozisyon niteliğinde olabilir; fonksiyon bazlı sınıflandırma gerekir.,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum braket,AL-018,Diğer alüminyum eşya,Alüminyum,76169990,IN,low,Ürünün fonksiyonu nedir? || Makine/otomotiv/mobilya parçası olarak özel pozisyonu var mı?,,7616 torba pozisyon niteliğinde olabilir; fonksiyon bazlı sınıflandırma gerekir.,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum konsol,AL-018,Diğer alüminyum eşya,Alüminyum,76169990,IN,low,Ürünün fonksiyonu nedir? || Makine/otomotiv/mobilya parçası olarak özel pozisyonu var mı?,,7616 torba pozisyon niteliğinde olabilir; fonksiyon bazlı sınıflandırma gerekir.,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum aparat,AL-018,Diğer alüminyum eşya,Alüminyum,76169990,IN,low,Ürünün fonksiyonu nedir? || Makine/otomotiv/mobilya parçası olarak özel pozisyonu var mı?,,7616 torba pozisyon niteliğinde olabilir; fonksiyon bazlı sınıflandırma gerekir.,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum bağlantı plakası,AL-018,Diğer alüminyum eşya,Alüminyum,76169990,IN,low,Ürünün fonksiyonu nedir? || Makine/otomotiv/mobilya parçası olarak özel pozisyonu var mı?,,7616 torba pozisyon niteliğinde olabilir; fonksiyon bazlı sınıflandırma gerekir.,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum braket,AL-018,Diğer alüminyum eşya,Alüminyum,76169990,IN,low,Ürünün fonksiyonu nedir? || Makine/otomotiv/mobilya parçası olarak özel pozisyonu var mı?,,7616 torba pozisyon niteliğinde olabilir; fonksiyon bazlı sınıflandırma gerekir.,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum konsol,AL-018,Diğer alüminyum eşya,Alüminyum,76169990,IN,low,Ürünün fonksiyonu nedir? || Makine/otomotiv/mobilya parçası olarak özel pozisyonu var mı?,,7616 torba pozisyon niteliğinde olabilir; fonksiyon bazlı sınıflandırma gerekir.,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
cnc aluminyum parca,AL-018,Diğer alüminyum eşya,Alüminyum,76169990,IN,low,Ürünün fonksiyonu nedir? || Makine/otomotiv/mobilya parçası olarak özel pozisyonu var mı?,,7616 torba pozisyon niteliğinde olabilir; fonksiyon bazlı sınıflandırma gerekir.,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
cnc alüminyum parça,AL-018,Diğer alüminyum eşya,Alüminyum,76169990,IN,low,Ürünün fonksiyonu nedir? || Makine/otomotiv/mobilya parçası olarak özel pozisyonu var mı?,,7616 torba pozisyon niteliğinde olabilir; fonksiyon bazlı sınıflandırma gerekir.,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
diger aluminyum esya,AL-018,Diğer alüminyum eşya,Alüminyum,76169990,IN,low,Ürünün fonksiyonu nedir? || Makine/otomotiv/mobilya parçası olarak özel pozisyonu var mı?,,7616 torba pozisyon niteliğinde olabilir; fonksiyon bazlı sınıflandırma gerekir.,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
diğer alüminyum eşya,AL-018,Diğer alüminyum eşya,Alüminyum,76169990,IN,low,Ürünün fonksiyonu nedir? || Makine/otomotiv/mobilya parçası olarak özel pozisyonu var mı?,,7616 torba pozisyon niteliğinde olabilir; fonksiyon bazlı sınıflandırma gerekir.,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
islenmis aluminyum parca,AL-018,Diğer alüminyum eşya,Alüminyum,76169990,IN,low,Ürünün fonksiyonu nedir? || Makine/otomotiv/mobilya parçası olarak özel pozisyonu var mı?,,7616 torba pozisyon niteliğinde olabilir; fonksiyon bazlı sınıflandırma gerekir.,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
işlenmiş alüminyum parça,AL-018,Diğer alüminyum eşya,Alüminyum,76169990,IN,low,Ürünün fonksiyonu nedir? || Makine/otomotiv/mobilya parçası olarak özel pozisyonu var mı?,,7616 torba pozisyon niteliğinde olabilir; fonksiyon bazlı sınıflandırma gerekir.,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
calcined clay,CE-001,Kalsine kaolin / metakaolin,Çimento,2507008080,IN,high,Ürün gerçekten kalsine mi?,Kalsine edilmemiş kaolin CBAM kapsamı dışında,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
kalsine kaolin,CE-001,Kalsine kaolin / metakaolin,Çimento,2507008080,IN,high,Ürün gerçekten kalsine mi?,Kalsine edilmemiş kaolin CBAM kapsamı dışında,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
kalsine kaolin / metakaolin,CE-001,Kalsine kaolin / metakaolin,Çimento,2507008080,IN,high,Ürün gerçekten kalsine mi?,Kalsine edilmemiş kaolin CBAM kapsamı dışında,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
kalsine kil,CE-001,Kalsine kaolin / metakaolin,Çimento,2507008080,IN,high,Ürün gerçekten kalsine mi?,Kalsine edilmemiş kaolin CBAM kapsamı dışında,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
metakaolin,CE-001,Kalsine kaolin / metakaolin,Çimento,2507008080,IN,high,Ürün gerçekten kalsine mi?,Kalsine edilmemiş kaolin CBAM kapsamı dışında,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
beyaz klinker,CE-002,Çimento klinkeri,Çimento,25231000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
cement clinker,CE-002,Çimento klinkeri,Çimento,25231000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
cimento klinkeri,CE-002,Çimento klinkeri,Çimento,25231000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
gri klinker,CE-002,Çimento klinkeri,Çimento,25231000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
klinker,CE-002,Çimento klinkeri,Çimento,25231000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
çimento klinkeri,CE-002,Çimento klinkeri,Çimento,25231000,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
beyaz cimento,CE-003,Beyaz Portland çimento,Çimento,25232100,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
beyaz portland,CE-003,Beyaz Portland çimento,Çimento,25232100,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
beyaz portland cimento,CE-003,Beyaz Portland çimento,Çimento,25232100,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
beyaz portland çimento,CE-003,Beyaz Portland çimento,Çimento,25232100,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
beyaz çimento,CE-003,Beyaz Portland çimento,Çimento,25232100,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
white cement,CE-003,Beyaz Portland çimento,Çimento,25232100,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
white portland cement,CE-003,Beyaz Portland çimento,Çimento,25232100,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
cem i,CE-004,Portland çimento,Çimento,25232900|25239000,IN,medium,Ürün standardı ve klinker oranı nedir? || Beyaz çimento mu?,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
cem ii,CE-004,Portland çimento,Çimento,25232900|25239000,IN,medium,Ürün standardı ve klinker oranı nedir? || Beyaz çimento mu?,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
cement,CE-004,Portland çimento,Çimento,25232900|25239000,IN,medium,Ürün standardı ve klinker oranı nedir? || Beyaz çimento mu?,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
gri cimento,CE-004,Portland çimento,Çimento,25232900|25239000,IN,medium,Ürün standardı ve klinker oranı nedir? || Beyaz çimento mu?,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
gri çimento,CE-004,Portland çimento,Çimento,25232900|25239000,IN,medium,Ürün standardı ve klinker oranı nedir? || Beyaz çimento mu?,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
portland cement,CE-004,Portland çimento,Çimento,25232900|25239000,IN,medium,Ürün standardı ve klinker oranı nedir? || Beyaz çimento mu?,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
portland cimento,CE-004,Portland çimento,Çimento,25232900|25239000,IN,medium,Ürün standardı ve klinker oranı nedir? || Beyaz çimento mu?,,,https://taxation-customs.ec.europa.eu/document/download/f87a2022-9dcb-45cb-a415-4c460e5ad672_en
